,price,grade,sqft_living,lat,sqft_living15,sqft_above,bathrooms,floors,bedrooms,sqft_basement,view
10628,344000.0,7,1232,47.7185,1232,1232,2.5,3.0,3,0,0
6485,460000.0,8,2200,47.7713,2120,1500,2.75,1.0,4,700,0
9838,363500.0,7,2180,47.4973,2020,1090,1.75,1.0,4,1090,0
15172,220000.0,8,1100,47.3829,1400,1100,1.5,1.5,1,0,0
3194,600000.0,7,2560,47.6886,2800,2560,2.5,2.0,4,0,0
11069,332000.0,7,960,47.6223,1620,760,1.0,1.0,1,200,0
9257,380000.0,6,1220,47.6506,1350,1220,1.0,1.5,3,0,0
4046,556000.0,7,2230,47.589,1920,1220,2.5,1.0,4,1010,0
5327,505000.0,8,1610,47.5678,1730,1610,2.5,2.0,3,0,0
5786,488000.0,7,2500,47.7318,2500,1800,2.25,1.0,4,700,0
6075,475000.0,7,2240,47.7161,1740,1140,2.5,1.0,4,1100,0
2900,619000.0,7,1660,47.6883,1660,1660,1.75,1.5,4,0,0
14,986000.0,9,2380,47.5262,2560,1340,2.5,1.0,3,1040,2
10635,343566.0,7,1100,47.5312,1240,1100,1.0,1.0,2,0,0
13455,270000.0,7,1890,47.4829,1470,1090,1.5,1.0,3,800,0
15061,225000.0,6,1370,47.6774,1580,1370,1.75,1.0,3,0,0
533,835000.0,9,1550,47.6596,2120,1550,2.75,1.5,4,0,0
3366,590000.0,7,1650,47.5713,1280,1650,2.0,2.0,3,0,0
2485,645000.0,9,2340,47.6283,2340,2340,2.5,2.0,4,0,0
13459,270000.0,8,1810,47.2994,1820,1810,2.25,2.0,3,0,0
6181,473000.0,7,1620,47.6188,2030,1620,2.25,2.0,3,0,0
7499,430000.0,7,1090,47.6652,1390,1090,1.5,1.5,2,0,0
3184,600000.0,8,3240,47.5382,2990,2910,2.5,2.0,3,330,0
1479,720000.0,9,1370,47.6434,1730,1370,1.75,3.0,3,0,0
10937,335000.0,7,2030,47.4596,1830,1230,2.25,1.0,4,800,0
8201,410000.0,7,1250,47.5383,1430,1250,1.5,1.0,3,0,0
2948,615000.0,8,1420,47.6408,1500,1040,3.0,2.0,3,380,0
9381,375500.0,8,1530,47.7691,2150,1530,1.5,1.0,3,0,0
11753,315000.0,6,1080,47.5595,1250,720,1.0,1.0,2,360,0
6109,475000.0,7,1620,47.6306,1470,1620,2.5,2.0,2,0,0
11573,320000.0,7,1640,47.5625,1150,1000,2.75,1.0,4,640,0
15966,180000.0,7,1330,47.28,1330,1330,1.75,1.0,3,0,0
3804,568000.0,8,2350,47.5516,1700,1780,2.0,1.5,3,570,0
15776,195000.0,7,1280,47.7512,1280,1280,1.0,1.5,3,0,0
5379,500000.0,7,1440,47.6778,1970,1210,1.0,1.0,2,230,2
568,830000.0,8,2020,47.6563,1400,1220,3.0,1.0,4,800,0
5022,519000.0,7,1950,47.6696,1520,1250,2.5,1.5,4,700,0
2495,645000.0,7,2270,47.7057,2270,1370,1.75,1.0,3,900,0
11696,317000.0,7,1270,47.5124,1270,1270,1.0,1.0,3,0,0
31,979700.0,10,2480,47.6392,3030,2380,2.25,2.0,4,100,2
4147,550700.0,9,1190,47.6666,1430,1100,2.25,2.0,2,90,0
121,940000.0,7,1220,47.6328,1910,1220,1.0,1.0,3,0,0
1611,710000.0,8,2700,47.6838,1760,1450,1.75,1.0,4,1250,0
5557,498000.0,8,2480,47.493,2510,2480,2.5,2.0,3,0,0
10072,356000.0,7,1590,47.5303,1590,1590,2.5,2.0,3,0,0
13128,279500.0,7,1200,47.4901,1450,1200,1.5,1.0,3,0,0
12836,286950.0,7,2080,47.3338,1890,1240,2.5,1.0,4,840,0
10691,341000.0,7,940,47.6878,1380,940,1.0,1.0,3,0,0
732,802000.0,9,2580,47.6616,2580,2580,2.5,2.0,3,0,0
10944,335000.0,7,1210,47.5731,1690,1210,2.0,1.0,3,0,0
12549,295000.0,8,2030,47.3542,2030,2030,2.5,2.0,4,0,0
79,957500.0,10,2360,47.5318,2850,2360,2.25,2.0,4,0,0
4162,550000.0,8,2120,47.5551,2120,1450,2.5,1.0,4,670,0
410,860000.0,10,3060,47.5611,3060,3060,2.25,2.0,3,0,0
2214,660000.0,7,2080,47.5791,1710,1040,2.0,1.0,3,1040,0
13738,264500.0,7,2060,47.314,2110,1200,2.25,1.0,4,860,0
1084,760000.0,10,3140,47.5319,2620,2310,3.25,2.0,4,830,0
11956,310000.0,7,2440,47.3817,1860,2440,2.5,2.0,4,0,0
3187,600000.0,8,2620,47.5822,2520,2620,2.5,2.0,4,0,0
15993,177500.0,7,1220,47.4904,1660,1220,1.5,1.0,3,0,0
10107,355000.0,7,2160,47.5122,1880,1360,1.75,1.0,4,800,0
7344,435000.0,7,990,47.6802,1280,870,1.0,1.0,2,120,0
8122,414999.0,7,2150,47.7166,1880,1090,2.5,1.0,4,1060,0
8500,400000.0,7,2140,47.7267,2000,2140,2.25,2.0,3,0,0
15985,178500.0,7,1120,47.4418,1250,1120,1.75,1.0,3,0,0
157,925500.0,8,1970,47.5374,2140,1970,2.75,1.5,3,0,3
8760,395000.0,6,790,47.6544,1110,790,1.0,1.0,1,0,0
8480,401000.0,7,1350,47.6824,1650,1350,2.25,2.0,3,0,0
6977,445434.0,7,1470,47.7008,1470,1020,1.0,1.0,2,450,0
2699,630000.0,8,2190,47.6926,2190,1410,2.5,1.0,4,780,0
4526,539000.0,7,2170,47.6543,1180,1280,2.5,1.5,3,890,0
11336,325000.0,8,1880,47.4206,1970,1880,2.5,2.0,3,0,0
14288,249950.0,7,1120,47.3659,1710,1120,1.75,1.0,3,0,0
16176,157000.0,7,1170,47.4211,1550,1170,1.5,1.0,3,0,0
14009,255000.0,7,1490,47.3687,1560,1490,2.0,1.0,3,0,0
12357,300000.0,7,1800,47.5401,1800,1800,2.5,2.0,3,0,0
10008,359000.0,7,2180,47.7522,1360,2180,1.0,1.5,4,0,0
12745,289950.0,7,2070,47.3357,2070,2070,2.5,2.0,3,0,0
8437,403000.0,8,2090,47.7336,2280,2090,2.75,2.0,3,0,0
15537,206000.0,5,1050,47.3106,970,1050,1.0,1.0,3,0,0
5688,490000.0,8,2650,47.7684,2650,1610,2.5,1.0,4,1040,3
3222,599950.0,8,2660,47.5487,1840,2660,2.5,2.0,3,0,0
5180,511100.0,7,1560,47.5287,1920,1560,2.5,1.5,4,0,0
5412,500000.0,7,930,47.6733,1740,930,1.0,1.0,2,0,0
3455,585000.0,8,1810,47.6835,1400,1310,1.5,1.5,3,500,0
14691,237500.0,7,1480,47.1967,1130,1480,1.75,1.0,3,0,0
6255,470000.0,7,1510,47.5865,1430,1510,1.5,1.0,3,0,0
13656,265000.0,7,1084,47.7117,1084,1084,1.5,2.0,2,0,0
15233,219000.0,7,1080,47.3171,1470,1080,1.0,1.5,3,0,0
5612,495000.0,7,1720,47.6929,1510,1470,2.0,2.0,4,250,0
10840,338500.0,7,1150,47.5323,1150,1150,2.25,2.0,2,0,0
12899,285000.0,7,1940,47.3794,1860,1940,2.5,2.0,3,0,0
1662,705000.0,9,3150,47.5959,3150,3150,3.0,2.0,4,0,0
455,850000.0,9,3090,47.768,2020,3090,3.25,2.0,4,0,4
3678,575000.0,7,1400,47.6843,1470,1400,1.5,2.0,2,0,0
8944,390000.0,7,1490,47.7607,1750,1490,2.25,2.0,3,0,0
7207,439950.0,8,1440,47.709,1510,1440,2.0,1.0,2,0,0
7791,424305.0,8,1600,47.4758,1410,1600,2.5,2.0,3,0,2
4168,550000.0,8,1650,47.6209,1500,1650,1.75,1.5,3,0,0
6421,464000.0,7,1630,47.5452,1440,850,2.0,1.0,3,780,0
12036,308000.0,7,1080,47.5128,2100,1080,1.0,1.0,2,0,2
7231,439000.0,7,1050,47.6767,1850,850,1.0,1.0,2,200,0
12957,284000.0,7,1430,47.5472,1430,930,1.75,1.0,3,500,0
13315,275000.0,7,1620,47.3577,1640,1620,2.25,2.0,3,0,0
14498,244000.0,7,1470,47.7651,1360,1470,2.5,2.0,3,0,0
12488,297000.0,8,2230,47.3363,2030,2230,2.5,2.0,4,0,0
2124,670000.0,7,1650,47.6871,2530,1000,1.75,1.0,2,650,0
10212,353000.0,6,1350,47.7098,1130,860,1.0,1.0,3,490,0
8862,392500.0,7,1540,47.7762,1620,1540,1.75,1.0,3,0,0
173,925000.0,8,2110,47.6819,2760,1600,2.25,1.0,4,510,2
8736,396500.0,8,2390,47.7244,1710,1350,1.75,1.0,3,1040,0
3975,560000.0,7,1660,47.6829,1400,1260,1.0,1.5,4,400,0
9870,361500.0,7,1070,47.6984,1700,1070,1.75,1.0,3,0,0
11353,325000.0,7,1530,47.5507,1540,1130,1.0,1.0,4,400,0
9921,360000.0,7,1920,47.758,1940,1080,2.0,1.0,4,840,0
3479,583000.0,8,1830,47.6336,1920,1350,2.25,1.0,3,480,0
399,860000.0,8,2720,47.6624,1360,1790,2.75,2.0,4,930,0
13494,270000.0,7,2440,47.3662,1790,1200,2.75,1.0,4,1240,0
4902,525000.0,7,2500,47.7379,1980,2500,2.25,1.5,5,0,0
749,800000.0,9,2380,47.5371,2750,1450,2.25,1.0,3,930,0
9097,385000.0,6,620,47.5699,1540,620,1.0,1.0,1,0,0
15734,197500.0,6,820,47.452,1660,820,1.0,1.0,2,0,0
5369,500000.0,8,1730,47.6809,1730,1290,2.25,1.0,3,440,0
15779,195000.0,7,1200,47.3137,1390,1200,1.5,1.0,3,0,0
2184,665000.0,7,2280,47.6754,1850,1470,1.75,1.5,4,810,0
10499,347000.0,7,1680,47.4802,2160,1680,2.5,2.0,3,0,0
15511,207500.0,6,1170,47.3059,1200,1170,1.0,1.0,3,0,0
7974,418000.0,7,1980,47.699,1310,1080,2.5,1.0,5,900,0
9189,382000.0,7,870,47.5467,1300,870,1.0,1.0,2,0,0
7051,443500.0,7,2170,47.5403,2440,2170,2.5,2.0,3,0,0
4274,550000.0,8,2360,47.6919,1640,1760,3.0,1.0,4,600,0
9187,382500.0,7,1040,47.5253,1750,1040,1.75,1.0,3,0,0
11293,326000.0,7,2290,47.5034,1170,1390,1.75,1.0,4,900,0
10536,345000.0,7,1390,47.4704,1390,1390,1.5,2.0,3,0,0
8878,391500.0,7,1450,47.7288,1580,1450,2.0,1.0,3,0,0
6532,459950.0,6,1850,47.4648,1850,1100,1.75,1.0,3,750,2
7157,440000.0,8,1690,47.5445,1380,1690,1.5,1.5,4,0,0
1795,695000.0,7,2500,47.6813,1550,1680,2.0,1.5,3,820,0
10275,350000.0,8,2060,47.4404,1950,2060,2.0,1.0,4,0,2
3978,560000.0,7,1010,47.6886,1610,1010,1.0,1.0,2,0,0
214,910000.0,10,2480,47.5951,1980,2480,3.5,2.0,3,0,0
13695,265000.0,7,1720,47.3898,1570,1720,2.5,2.0,3,0,0
13075,280000.0,7,1020,47.5434,1130,720,2.0,2.0,3,300,0
1562,715000.0,9,3290,47.5994,3240,3290,2.5,2.0,4,0,0
3154,600000.0,9,2230,47.6594,2390,2230,2.25,2.0,3,0,0
13906,259950.0,7,1578,47.3771,1850,1578,2.5,2.0,3,0,0
10497,347000.0,8,2770,47.3739,2370,2770,2.5,2.0,4,0,0
6292,468000.0,7,1250,47.6936,1680,1250,1.75,1.0,2,0,0
12932,285000.0,7,1440,47.5468,1370,1040,1.0,1.0,3,400,0
12325,300000.0,8,1914,47.4297,1714,1914,2.5,2.0,4,0,0
13640,265000.0,7,1750,47.4579,1720,1410,2.25,1.0,3,340,0
6872,450000.0,7,2070,47.531,2340,2070,2.5,2.0,4,0,0
2861,620000.0,8,1680,47.5603,2390,1680,1.75,1.0,2,0,0
7934,419950.0,7,2150,47.7183,1730,1540,3.0,1.5,3,610,0
10441,349900.0,7,2530,47.3531,2070,2530,2.5,2.0,5,0,0
9723,367000.0,7,700,47.701,2300,700,1.0,1.0,2,0,0
11701,316500.0,7,1770,47.4648,2280,1770,2.5,2.0,3,0,0
1869,689000.0,9,3250,47.7557,1620,3250,2.75,2.0,4,0,0
11129,330000.0,6,860,47.6146,1380,860,1.0,1.0,1,0,0
15436,210000.0,7,1040,47.5165,1540,720,2.5,2.0,3,320,0
14684,238000.0,7,1650,47.4328,1460,1650,2.5,2.0,3,0,0
0,993000.0,8,2850,47.5892,2430,2490,2.0,2.0,4,360,0
12639,292000.0,8,1090,47.5157,1640,1090,1.75,1.5,3,0,0
15551,205000.0,7,1610,47.4563,1610,1010,1.0,1.0,3,600,0
4731,530000.0,8,1900,47.7029,1510,1900,2.5,2.0,2,0,0
11283,327000.0,7,1070,47.7532,1500,1070,1.0,1.0,2,0,0
14490,245000.0,7,1840,47.3815,1282,1570,1.75,1.0,2,270,0
1396,728000.0,9,2650,47.6278,2650,2650,2.5,2.0,4,0,0
11318,325000.0,8,2070,47.3658,2030,2070,2.5,2.0,3,0,0
7821,422500.0,7,1270,47.534,1590,1270,1.0,1.0,3,0,0
10649,343000.0,7,2290,47.5045,1800,1340,1.75,1.0,4,950,0
3821,566000.0,9,2090,47.686,2520,2090,2.5,2.0,3,0,0
10221,352800.0,7,2080,47.5392,2080,1330,2.0,1.0,4,750,0
5834,485000.0,7,2560,47.7278,2280,1500,2.75,1.0,4,1060,0
7550,430000.0,8,1850,47.5059,2270,1850,3.0,2.0,4,0,0
12867,285000.0,7,1010,47.7651,1890,1010,1.0,1.0,2,0,0
7593,428040.0,8,2150,47.7445,2150,2150,2.5,2.0,3,0,0
3879,565000.0,7,1720,47.686,1360,860,1.75,1.0,2,860,0
4257,550000.0,8,1740,47.6461,1820,1280,1.75,1.0,2,460,0
2935,615000.0,9,3010,47.5213,2860,3010,2.5,2.0,4,0,0
326,879950.0,9,3010,47.6952,3010,3010,2.75,2.0,4,0,0
11450,324950.0,7,1770,47.3506,2080,1770,2.5,2.0,4,0,0
11566,320000.0,8,1580,47.4394,1710,1200,2.25,1.0,3,380,0
14438,245000.0,7,1422,47.3204,1677,1422,2.25,2.0,3,0,0
6134,475000.0,8,2620,47.4823,2790,2620,2.75,2.0,4,0,0
10986,335000.0,6,1350,47.6606,1520,1350,1.0,1.0,3,0,0
4034,557000.0,8,1710,47.6055,1630,1290,3.5,2.0,3,420,0
7319,435000.0,7,750,47.6892,1700,750,1.0,1.0,2,0,0
3886,564500.0,7,1950,47.6909,1980,1350,2.25,1.0,4,600,0
16149,160000.0,7,1660,47.3793,1740,1660,2.5,2.0,2,0,0
8027,415000.0,8,1770,47.5164,1760,1770,2.75,2.0,3,0,0
6281,469000.0,8,1820,47.7208,1850,1820,2.25,2.0,3,0,0
13960,257500.0,7,1210,47.503,1210,1210,1.5,1.0,3,0,0
829,790000.0,8,2900,47.6154,2590,1890,3.25,1.0,5,1010,0
2348,650000.0,8,2300,47.6521,2300,1150,2.0,1.0,3,1150,0
15350,215000.0,7,970,47.4006,1750,970,1.0,1.0,3,0,0
11102,330000.0,8,1440,47.4561,1800,1440,1.5,1.0,3,0,0
3710,572000.0,8,2340,47.6369,2140,2340,2.25,2.0,5,0,0
15266,217450.0,7,1040,47.5122,1440,1040,1.0,1.0,3,0,0
8840,393500.0,8,1230,47.5626,1170,1010,1.75,2.0,3,220,0
13940,258000.0,7,1620,47.3635,1580,1310,1.75,1.0,3,310,0
4003,559950.0,8,2650,47.7317,2110,2250,2.5,2.0,4,400,0
16211,150550.0,7,1470,47.4819,1230,1470,1.0,1.5,4,0,0
13590,267500.0,7,1390,47.5506,1100,1390,1.5,2.0,3,0,0
7013,445000.0,7,2130,47.7152,1990,2130,2.25,2.0,4,0,0
12587,294350.0,6,1410,47.5238,1330,1210,1.0,1.5,3,200,0
3422,585000.0,8,1910,47.6441,1760,1530,2.5,2.5,3,380,0
4625,535000.0,7,2040,47.5959,2120,1120,2.0,1.0,3,920,1
181,921800.0,10,2950,47.6651,2950,2950,2.5,2.0,4,0,0
831,790000.0,9,3180,47.6371,3110,3180,3.0,2.0,4,0,0
1321,735000.0,8,1610,47.5969,2540,1610,2.0,2.0,3,0,2
10464,348500.0,7,1870,47.7205,1670,1480,1.75,1.0,4,390,0
3635,575000.0,6,1220,47.5767,1490,1220,1.0,1.0,3,0,0
5623,495000.0,7,1650,47.6302,1580,1100,3.5,2.0,3,550,0
5814,485230.0,9,2714,47.3522,2873,2714,2.5,2.0,4,0,0
12028,308950.0,7,1920,47.1932,1820,1920,2.5,2.0,4,0,2
5484,500000.0,6,680,47.7013,1620,680,1.0,1.0,2,0,0
7613,427500.0,7,1350,47.7318,1350,1350,1.0,1.0,3,0,0
13743,264000.0,7,1820,47.3366,1380,1820,1.5,1.0,3,0,0
14985,228000.0,7,1800,47.3792,1730,1800,1.0,1.0,2,0,0
4029,557510.0,7,1580,47.5454,1580,1580,2.0,1.5,4,0,2
12766,289500.0,7,2120,47.3364,2420,2120,2.25,2.0,3,0,0
8332,405300.0,7,2390,47.4987,1920,1610,2.75,1.0,3,780,0
8594,400000.0,7,1180,47.7273,1600,1180,1.0,1.0,2,0,0
7202,439995.0,7,1570,47.76,1860,1570,1.75,1.0,3,0,0
4404,544000.0,8,1460,47.6781,1460,1180,2.5,2.0,3,280,0
14170,250600.0,7,1930,47.3261,1830,1120,2.5,1.0,4,810,0
1598,710000.0,9,2440,47.665,2030,2440,2.5,2.0,3,0,0
14359,248000.0,8,2320,47.3627,1970,1160,2.25,1.0,4,1160,0
6110,475000.0,7,1320,47.6639,2070,1080,1.75,1.0,2,240,1
1803,695000.0,10,2650,47.5605,2710,2650,2.5,2.0,4,0,0
2684,630000.0,9,2540,47.5855,2540,2540,2.5,2.0,4,0,0
5701,490000.0,9,2410,47.3384,3090,1600,2.5,1.0,3,810,2
8918,390000.0,7,2400,47.5112,1760,1210,2.0,1.0,5,1190,0
15706,199900.0,6,720,47.5119,1140,720,1.0,1.0,1,0,0
14318,249000.0,7,1090,47.717,1160,1090,1.5,2.0,2,0,0
6210,470500.0,7,2070,47.7484,1690,1720,2.25,1.0,4,350,0
8654,399000.0,8,1680,47.5674,1530,1360,3.25,2.0,3,320,0
10951,335000.0,7,2000,47.3203,1520,1390,1.75,1.0,4,610,0
1732,700000.0,6,1410,47.5924,1640,1410,1.0,2.0,3,0,0
16123,163800.0,7,1000,47.5419,1330,990,2.5,2.0,2,10,0
772,799990.0,8,2540,47.6857,1520,1820,3.5,2.0,4,720,0
4064,555000.0,7,2080,47.6768,1920,1040,2.0,1.0,3,1040,0
12865,285000.0,6,720,47.5286,1030,720,1.0,1.0,2,0,0
6145,475000.0,7,1790,47.6526,1440,840,2.0,1.0,4,950,2
3393,588000.0,7,1860,47.6892,1580,1860,2.0,2.0,3,0,0
394,863500.0,8,3250,47.6104,1260,2420,3.0,2.5,4,830,0
12682,290000.0,7,1360,47.7365,1300,1360,2.0,1.0,3,0,0
10904,335900.0,7,1120,47.7405,1170,1120,1.0,1.0,2,0,0
5921,481000.0,8,2286,47.5174,2110,2286,2.5,2.0,4,0,0
6557,459000.0,8,1010,47.6363,1140,710,2.25,2.0,2,300,0
14264,250000.0,7,1590,47.4016,1500,1130,1.75,1.0,3,460,0
2342,650000.0,8,1910,47.6534,1810,1300,2.25,1.0,4,610,0
9407,375000.0,7,1430,47.7197,1540,1430,1.5,1.5,4,0,0
8749,396000.0,7,1500,47.7415,1820,1500,1.0,1.0,3,0,0
9226,380000.0,8,2864,47.3746,2419,2864,3.25,3.0,4,0,0
16070,170000.0,6,860,47.5081,1100,860,1.0,1.0,2,0,0
15504,208000.0,5,1050,47.4933,1410,1050,1.0,1.0,3,0,0
12033,308500.0,6,840,47.5499,1430,840,2.0,1.5,2,0,0
6607,455950.0,8,2720,47.4917,1940,2720,2.5,2.0,4,0,0
5778,489000.0,7,850,47.6875,1450,850,1.0,1.0,2,0,0
2057,675000.0,9,2540,47.7175,2490,2540,2.5,2.0,3,0,1
5478,500000.0,8,1760,47.5754,1960,1760,2.25,2.0,3,0,0
11675,317950.0,7,1980,47.3671,2200,1980,2.5,2.0,3,0,0
5992,479950.0,8,2570,47.4507,2210,2570,2.25,2.0,4,0,0
8822,394950.0,7,1131,47.6912,1131,1131,1.0,3.0,2,0,0
10363,350000.0,7,1430,47.7256,1820,1150,1.0,1.5,2,280,0
11427,325000.0,6,1370,47.7572,1650,1370,1.75,1.0,4,0,0
10094,355000.0,8,1960,47.4427,1980,1600,2.25,1.0,3,360,0
6703,452500.0,7,2460,47.5381,2320,2460,2.5,2.0,4,0,0
9758,365000.0,7,2030,47.5082,1760,2030,2.0,1.0,3,0,0
12299,300000.0,8,1910,47.3128,2450,1210,2.75,1.0,3,700,0
10629,344000.0,8,1250,47.6907,1250,1250,2.25,3.0,3,0,0
1433,725000.0,8,2810,47.6077,2860,2810,2.5,2.0,3,0,0
8936,390000.0,7,1463,47.6843,1484,1463,2.0,3.0,3,0,0
2298,655000.0,8,2420,47.6287,1740,1890,2.25,1.0,4,530,0
8606,400000.0,7,1470,47.7315,1790,1470,1.75,1.0,3,0,0
6165,474905.0,6,1340,47.6214,1210,1340,1.5,1.0,4,0,0
12001,310000.0,7,1490,47.4806,1340,1490,1.75,1.0,3,0,0
4035,557000.0,8,2660,47.6204,1980,2660,1.75,2.0,4,0,0
12478,297950.0,7,1240,47.449,1480,1240,2.0,1.0,3,0,0
13878,260000.0,7,1480,47.462,2130,1480,2.0,1.0,4,0,0
9173,383000.0,7,1500,47.7527,1500,1500,1.75,1.0,3,0,0
6333,465950.0,7,2340,47.4896,2950,2340,2.5,2.0,4,0,0
1026,765000.0,7,1660,47.6394,2070,990,1.75,1.0,2,670,0
12343,300000.0,7,1460,47.4698,1610,1460,1.5,1.0,4,0,0
14834,233000.0,7,1100,47.4374,1300,1100,1.0,1.0,3,0,0
275,895000.0,8,2750,47.5644,2490,1650,2.5,1.0,3,1100,3
9639,370000.0,7,1390,47.5537,1350,1180,2.5,2.0,2,210,0
6291,468000.0,7,1830,47.539,1830,1830,1.5,1.0,3,0,0
11533,320000.0,8,2050,47.196,1970,2050,2.5,2.0,4,0,0
16178,156601.0,7,1210,47.3438,1650,1210,1.75,1.0,2,0,0
4256,550000.0,9,3080,47.4522,3080,3080,2.75,2.0,4,0,3
5066,516130.0,8,1510,47.6183,1770,1510,1.75,1.0,3,0,0
1427,725000.0,8,2630,47.6846,2670,2630,2.75,2.0,4,0,0
10067,356700.0,7,1090,47.5258,990,730,1.0,1.0,2,360,0
4463,540000.0,8,1670,47.5707,1940,1670,2.5,2.0,3,0,0
7254,438000.0,8,1270,47.6776,1610,1270,2.0,3.0,2,0,0
7049,443500.0,7,1330,47.6802,1410,930,1.0,1.0,2,400,0
9742,366000.0,8,2370,47.354,2380,2370,2.5,2.0,3,0,0
3837,565000.0,7,1950,47.6332,1920,1950,2.0,1.0,4,0,0
6507,460000.0,7,1820,47.7513,1400,1240,1.5,1.0,2,580,0
9373,376000.0,7,1150,47.6575,1150,1150,1.0,1.0,2,0,0
14668,239000.0,7,1200,47.3631,1590,1200,1.0,1.0,3,0,0
10739,340000.0,7,1970,47.4907,1780,1970,2.25,2.0,3,0,0
9876,361000.0,8,1950,47.39,2330,1950,2.0,1.0,3,0,0
6215,470000.0,8,2210,47.7698,2080,1460,2.5,1.0,5,750,0
14132,252500.0,7,1900,47.2909,1900,1900,2.0,1.0,3,0,0
11070,332000.0,7,2300,47.3599,2300,2300,2.5,2.0,4,0,0
16158,160000.0,6,1350,47.4497,1300,1350,1.0,1.5,3,0,0
13432,270000.0,7,1600,47.3678,2140,1600,2.5,2.0,4,0,0
10064,357000.0,7,1370,47.7195,1550,1370,1.0,1.0,3,0,0
16208,152000.0,7,902,47.363,1510,902,1.0,1.0,3,0,0
10812,339888.0,6,1440,47.5257,960,720,1.75,1.0,4,720,0
11688,317000.0,8,1840,47.3555,2000,1840,2.5,2.0,3,0,0
10421,349950.0,8,1420,47.6982,1430,1420,2.5,3.0,3,0,0
8349,405000.0,7,1350,47.6934,1370,1350,1.75,2.0,2,0,0
6208,471000.0,7,1240,47.5439,1800,1240,1.75,1.0,2,0,0
10100,355000.0,7,1870,47.445,1350,1870,1.75,2.0,3,0,0
6608,455850.0,7,1820,47.5684,1970,1120,2.25,1.0,3,700,0
15227,219900.0,6,970,47.3173,970,970,1.0,1.0,3,0,0
2453,648000.0,8,1610,47.553,2270,1610,1.75,1.0,3,0,0
5236,510000.0,8,1470,47.6768,1470,1340,2.25,2.0,2,130,0
4702,530000.0,7,3020,47.5207,1380,1860,2.0,1.5,5,1160,0
11415,325000.0,7,1440,47.7471,1700,1440,2.25,2.0,3,0,0
10391,350000.0,6,800,47.5525,1280,800,1.0,1.0,2,0,0
1911,685000.0,9,2810,47.5464,2910,2810,2.5,2.0,3,0,0
13840,260000.0,7,1600,47.4899,1600,1600,2.5,2.0,3,0,0
1217,749500.0,9,2440,47.6613,2370,2440,2.5,2.0,4,0,0
10650,343000.0,8,1270,47.5357,1420,1270,2.5,2.0,3,0,0
10206,353000.0,7,2190,47.5033,2180,1390,1.75,1.0,3,800,2
6081,475000.0,7,2040,47.7399,2040,2040,2.5,2.0,4,0,0
5058,517000.0,8,1640,47.6793,1530,1540,2.25,1.5,3,100,0
4216,550000.0,8,1840,47.67,1840,1840,1.75,1.0,3,0,0
11629,319950.0,7,920,47.5015,2330,920,1.0,1.0,2,0,0
8629,399950.0,7,2450,47.6957,1790,1980,1.75,1.0,3,470,0
16026,175000.0,7,1160,47.7149,1120,1160,1.0,1.0,2,0,0
12687,290000.0,7,1390,47.4429,1430,1390,1.75,2.0,3,0,0
1740,700000.0,8,1870,47.6435,1710,1670,1.75,1.0,4,200,0
1957,680000.0,9,2330,47.5525,2410,2330,2.75,2.0,4,0,0
3623,575000.0,8,2514,47.7044,2090,2024,3.5,2.0,3,490,0
457,850000.0,8,2550,47.6559,2100,1750,3.0,1.5,4,800,0
3341,590000.0,8,2300,47.435,2500,1580,2.25,1.0,3,720,2
6113,475000.0,8,2440,47.555,2390,1940,3.5,2.0,4,500,0
15941,181000.0,6,720,47.5218,1150,720,1.5,1.0,2,0,0
10910,335500.0,7,1260,47.7664,1890,1260,1.75,1.0,3,0,0
7261,438000.0,8,2340,47.5715,2340,1340,2.25,1.0,3,1000,0
63,967000.0,9,3100,47.6961,1240,3100,2.5,2.0,4,0,0
5562,497950.0,7,1950,47.565,1540,1550,2.5,2.0,4,400,0
12187,304700.0,7,740,47.7291,1140,740,1.0,1.0,2,0,0
8354,405000.0,7,2360,47.7301,2160,1390,2.75,1.0,4,970,0
16226,150000.0,6,870,47.498,1020,870,1.0,1.0,2,0,0
3634,575000.0,8,2630,47.5662,2130,2630,2.5,2.0,4,0,0
7586,429000.0,8,1860,47.5062,2420,1860,2.5,2.0,3,0,0
4800,527000.0,9,2830,47.5227,2730,2830,2.5,2.0,4,0,0
2020,675000.0,9,2920,47.5333,3100,2920,2.5,2.0,4,0,4
9693,368000.0,7,1750,47.4535,2030,1750,1.75,1.0,3,0,0
5706,490000.0,7,880,47.6924,1340,880,1.0,1.0,2,0,0
11441,324950.0,7,2160,47.4777,1570,1290,2.0,2.0,4,870,0
1454,724000.0,7,1560,47.7006,2620,1560,1.0,1.5,2,0,1
11496,322500.0,7,1020,47.5121,1110,1020,1.0,1.0,3,0,0
5769,489000.0,8,1290,47.6719,1350,1290,2.25,3.0,2,0,0
12455,299000.0,7,740,47.5519,1400,740,1.0,1.0,1,0,0
15660,200000.0,7,1360,47.2852,1360,1360,1.5,2.0,2,0,0
15836,190000.0,6,930,47.4862,1150,930,1.0,1.0,2,0,0
61,967500.0,8,3250,47.6481,1840,2370,3.75,2.0,3,880,2
4230,550000.0,7,1140,47.5851,1510,1140,1.0,1.0,3,0,0
16253,144975.0,5,900,47.4177,1350,900,1.0,1.0,2,0,0
5846,485000.0,7,1420,47.6872,1420,1420,2.0,1.5,3,0,0
2760,625000.0,7,2260,47.681,1790,1280,2.5,1.5,3,980,0
